YearTestDraft,Year,Country Name,Indicator Name,Value
5/13/2018,2018-05-13,GB,Revenue,63.40
5/13/2018,2018-05-13,RU,Deposits,16.00
5/13/2018,2018-05-13,DE,Deposits,4.00
5/13/2018,2018-05-13,LV,Deposits,1.00
5/13/2018,2018-05-13,PA,Deposits,1.00
5/13/2018,2018-05-13,IL,Deposits,1.00
5/13/2018,2018-05-13,CZ,Deposits,1.00
5/13/2018,2018-05-13,DK,Deposits,1.00
5/13/2018,2018-05-13,US,Deposits,3.00
5/13/2018,2018-05-13,AU,Deposits,1.00
5/13/2018,2018-05-13,GB,Deposits,1.00
5/13/2018,2018-05-13,RU,ARPPU,4.11
5/13/2018,2018-05-13,DE,ARPPU,5.76
5/13/2018,2018-05-13,LV,ARPPU,2.54
5/13/2018,2018-05-13,PA,ARPPU,9.55
5/13/2018,2018-05-13,IL,ARPPU,9.50
5/13/2018,2018-05-13,CZ,ARPPU,7.83
5/13/2018,2018-05-13,DK,ARPPU,1.88
5/13/2018,2018-05-13,US,ARPPU,9.85
5/13/2018,2018-05-13,AU,ARPPU,38.01
5/13/2018,2018-05-13,GB,ARPPU,63.40
5/13/2018,2018-05-13,RU,Depositors,9.00
5/13/2018,2018-05-13,DE,Depositors,2.00
5/13/2018,2018-05-13,LV,Depositors,1.00
5/13/2018,2018-05-13,PA,Depositors,1.00
5/13/2018,2018-05-13,IL,Depositors,1.00
5/13/2018,2018-05-13,CZ,Depositors,1.00
5/13/2018,2018-05-13,DK,Depositors,1.00
5/13/2018,2018-05-13,US,Depositors,3.00
5/13/2018,2018-05-13,AU,Depositors,1.00
5/13/2018,2018-05-13,GB,Depositors,1.00
5/14/2018,2018-05-14,UA,Revenue,11.38
5/14/2018,2018-05-14,PK,Revenue,19.01
5/14/2018,2018-05-14,CH,Revenue,85.03
5/14/2018,2018-05-14,KR,Revenue,9.55
5/14/2018,2018-05-14,CZ,Revenue,7.83
5/14/2018,2018-05-14,BG,Revenue,7.85
5/14/2018,2018-05-14,DK,Revenue,33.77
5/14/2018,2018-05-14,MY,Revenue,102.87
5/14/2018,2018-05-14,RU,Revenue,41.23
5/14/2018,2018-05-14,PA,Revenue,9.55
5/14/2018,2018-05-14,DE,Revenue,6.36
5/14/2018,2018-05-14,AU,Revenue,38.05
5/14/2018,2018-05-14,ID,Revenue,15.28
5/14/2018,2018-05-14,UA,Deposits,1.00
5/14/2018,2018-05-14,PK,Deposits,1.00
5/14/2018,2018-05-14,CH,Deposits,2.00
5/14/2018,2018-05-14,KR,Deposits,1.00
5/14/2018,2018-05-14,CZ,Deposits,1.00
5/14/2018,2018-05-14,BG,Deposits,1.00
5/14/2018,2018-05-14,DK,Deposits,3.00
5/14/2018,2018-05-14,MY,Deposits,4.00
5/14/2018,2018-05-14,RU,Deposits,8.00
5/14/2018,2018-05-14,PA,Deposits,1.00
5/14/2018,2018-05-14,DE,Deposits,2.00
5/14/2018,2018-05-14,AU,Deposits,1.00
5/14/2018,2018-05-14,ID,Deposits,2.00
5/14/2018,2018-05-14,UA,ARPPU,11.38
5/14/2018,2018-05-14,PK,ARPPU,19.01
5/14/2018,2018-05-14,CH,ARPPU,85.03
5/14/2018,2018-05-14,KR,ARPPU,9.55
5/14/2018,2018-05-14,CZ,ARPPU,7.83
5/14/2018,2018-05-14,BG,ARPPU,7.85
5/14/2018,2018-05-14,DK,ARPPU,33.77
5/14/2018,2018-05-14,MY,ARPPU,51.43
5/14/2018,2018-05-14,RU,ARPPU,10.31
5/14/2018,2018-05-14,PA,ARPPU,9.55
5/14/2018,2018-05-14,DE,ARPPU,6.36
5/14/2018,2018-05-14,AU,ARPPU,38.05
5/14/2018,2018-05-14,ID,ARPPU,15.28
5/14/2018,2018-05-14,UA,Depositors,1.00
5/14/2018,2018-05-14,PK,Depositors,1.00
5/14/2018,2018-05-14,CH,Depositors,1.00
5/14/2018,2018-05-14,KR,Depositors,1.00
5/14/2018,2018-05-14,CZ,Depositors,1.00
5/14/2018,2018-05-14,BG,Depositors,1.00
5/14/2018,2018-05-14,DK,Depositors,1.00
5/14/2018,2018-05-14,MY,Depositors,2.00
5/14/2018,2018-05-14,RU,Depositors,4.00
5/14/2018,2018-05-14,PA,Depositors,1.00
5/14/2018,2018-05-14,DE,Depositors,1.00
5/14/2018,2018-05-14,AU,Depositors,1.00
5/14/2018,2018-05-14,ID,Depositors,1.00
5/15/2018,2018-05-15,NG,Revenue,516.38
5/15/2018,2018-05-15,MY,Revenue,38.21
5/15/2018,2018-05-15,DE,Revenue,6.36
5/15/2018,2018-05-15,US,Revenue,16.72
5/15/2018,2018-05-15,AU,Revenue,106.20
5/15/2018,2018-05-15,IL,Revenue,316.80
5/15/2018,2018-05-15,RU,Revenue,7.98
5/15/2018,2018-05-15,AR,Revenue,44.99
5/15/2018,2018-05-15,HR,Revenue,7.56
5/15/2018,2018-05-15,LV,Revenue,12.71
5/15/2018,2018-05-15,UY,Revenue,19.10
5/15/2018,2018-05-15,CZ,Revenue,7.79
5/15/2018,2018-05-15,CH,Revenue,175.41
5/15/2018,2018-05-15,NG,Deposits,3.00
5/15/2018,2018-05-15,MY,Deposits,2.00
5/15/2018,2018-05-15,DE,Deposits,2.00
5/15/2018,2018-05-15,US,Deposits,1.00
5/15/2018,2018-05-15,AU,Deposits,3.00
5/15/2018,2018-05-15,IL,Deposits,1.00
5/15/2018,2018-05-15,RU,Deposits,4.00
5/15/2018,2018-05-15,AR,Deposits,6.00
5/15/2018,2018-05-15,HR,Deposits,1.00
5/15/2018,2018-05-15,LV,Deposits,4.00
5/15/2018,2018-05-15,UY,Deposits,2.00
5/15/2018,2018-05-15,CZ,Deposits,1.00
5/15/2018,2018-05-15,CH,Deposits,2.00
5/15/2018,2018-05-15,NG,ARPPU,516.38
5/15/2018,2018-05-15,MY,ARPPU,38.21
5/15/2018,2018-05-15,DE,ARPPU,6.36
5/15/2018,2018-05-15,US,ARPPU,16.72
5/15/2018,2018-05-15,AU,ARPPU,53.10
5/15/2018,2018-05-15,IL,ARPPU,316.80
5/15/2018,2018-05-15,RU,ARPPU,2.66
5/15/2018,2018-05-15,AR,ARPPU,11.25
5/15/2018,2018-05-15,HR,ARPPU,7.56
5/15/2018,2018-05-15,LV,ARPPU,6.36
5/15/2018,2018-05-15,UY,ARPPU,19.10
5/15/2018,2018-05-15,CZ,ARPPU,7.79
5/15/2018,2018-05-15,CH,ARPPU,87.71
5/15/2018,2018-05-15,NG,Depositors,1.00
5/15/2018,2018-05-15,MY,Depositors,1.00
5/15/2018,2018-05-15,DE,Depositors,1.00
5/15/2018,2018-05-15,US,Depositors,1.00
5/15/2018,2018-05-15,AU,Depositors,2.00
5/15/2018,2018-05-15,IL,Depositors,1.00
5/15/2018,2018-05-15,RU,Depositors,3.00
5/15/2018,2018-05-15,AR,Depositors,4.00
5/15/2018,2018-05-15,HR,Depositors,1.00
5/15/2018,2018-05-15,LV,Depositors,2.00
5/15/2018,2018-05-15,UY,Depositors,1.00
5/15/2018,2018-05-15,CZ,Depositors,1.00
5/15/2018,2018-05-15,CH,Depositors,2.00
5/16/2018,2018-05-16,GB,Revenue,126.38
5/16/2018,2018-05-16,US,Revenue,8.28
5/16/2018,2018-05-16,RU,Revenue,11.61
5/16/2018,2018-05-16,NG,Revenue,95.04
5/16/2018,2018-05-16,AR,Revenue,6.38
5/16/2018,2018-05-16,IL,Revenue,95.04
5/16/2018,2018-05-16,DE,Revenue,6.35
5/16/2018,2018-05-16,GB,Deposits,2.00
5/16/2018,2018-05-16,US,Deposits,1.00
5/16/2018,2018-05-16,RU,Deposits,4.00
5/16/2018,2018-05-16,NG,Deposits,1.00
5/16/2018,2018-05-16,AR,Deposits,2.00
5/16/2018,2018-05-16,IL,Deposits,1.00
5/16/2018,2018-05-16,DE,Deposits,2.00
5/16/2018,2018-05-16,GB,ARPPU,126.38
5/16/2018,2018-05-16,US,ARPPU,8.28
5/16/2018,2018-05-16,RU,ARPPU,11.61
5/16/2018,2018-05-16,NG,ARPPU,95.04
5/16/2018,2018-05-16,AR,ARPPU,3.19
5/16/2018,2018-05-16,IL,ARPPU,95.04
5/16/2018,2018-05-16,DE,ARPPU,6.35
5/16/2018,2018-05-16,GB,Depositors,1.00
5/16/2018,2018-05-16,US,Depositors,1.00
5/16/2018,2018-05-16,RU,Depositors,1.00
5/16/2018,2018-05-16,NG,Depositors,1.00
5/16/2018,2018-05-16,AR,Depositors,2.00
5/16/2018,2018-05-16,IL,Depositors,1.00
5/16/2018,2018-05-16,DE,Depositors,1.00
5/17/2018,2018-05-17,BG,Revenue,7.89
5/17/2018,2018-05-17,SK,Revenue,5.47
5/17/2018,2018-05-17,OM,Revenue,19.10
5/17/2018,2018-05-17,RU,Revenue,18.40
5/17/2018,2018-05-17,BY,Revenue,3.93
5/17/2018,2018-05-17,AR,Revenue,83.23
5/17/2018,2018-05-17,CH,Revenue,306.97
5/17/2018,2018-05-17,RO,Revenue,3.01
5/17/2018,2018-05-17,MY,Revenue,7.64
5/17/2018,2018-05-17,NG,Revenue,95.04
5/17/2018,2018-05-17,DE,Revenue,6.34
5/17/2018,2018-05-17,AU,Revenue,151.54
5/17/2018,2018-05-17,BG,Deposits,1.00
5/17/2018,2018-05-17,SK,Deposits,1.00
5/17/2018,2018-05-17,OM,Deposits,2.00
5/17/2018,2018-05-17,RU,Deposits,8.00
5/17/2018,2018-05-17,BY,Deposits,2.00
5/17/2018,2018-05-17,AR,Deposits,6.00
5/17/2018,2018-05-17,CH,Deposits,4.00
5/17/2018,2018-05-17,RO,Deposits,2.00
5/17/2018,2018-05-17,MY,Deposits,1.00
5/17/2018,2018-05-17,NG,Deposits,1.00
5/17/2018,2018-05-17,DE,Deposits,2.00
5/17/2018,2018-05-17,AU,Deposits,3.00
5/17/2018,2018-05-17,BG,ARPPU,7.89
5/17/2018,2018-05-17,SK,ARPPU,5.47
5/17/2018,2018-05-17,OM,ARPPU,19.10
5/17/2018,2018-05-17,RU,ARPPU,4.60
5/17/2018,2018-05-17,BY,ARPPU,3.93
5/17/2018,2018-05-17,AR,ARPPU,27.74
5/17/2018,2018-05-17,CH,ARPPU,153.49
5/17/2018,2018-05-17,RO,ARPPU,3.01
5/17/2018,2018-05-17,MY,ARPPU,7.64
5/17/2018,2018-05-17,NG,ARPPU,95.04
5/17/2018,2018-05-17,DE,ARPPU,6.34
5/17/2018,2018-05-17,AU,ARPPU,151.54
5/17/2018,2018-05-17,BG,Depositors,1.00
5/17/2018,2018-05-17,SK,Depositors,1.00
5/17/2018,2018-05-17,OM,Depositors,1.00
5/17/2018,2018-05-17,RU,Depositors,4.00
5/17/2018,2018-05-17,BY,Depositors,1.00
5/17/2018,2018-05-17,AR,Depositors,3.00
5/17/2018,2018-05-17,CH,Depositors,2.00
5/17/2018,2018-05-17,RO,Depositors,1.00
5/17/2018,2018-05-17,MY,Depositors,1.00
5/17/2018,2018-05-17,NG,Depositors,1.00
5/17/2018,2018-05-17,DE,Depositors,1.00
5/17/2018,2018-05-17,AU,Depositors,1.00
5/18/2018,2018-05-18,RU,Revenue,52.33
5/18/2018,2018-05-18,IN,Revenue,9.50
5/18/2018,2018-05-18,TH,Revenue,7.64
5/18/2018,2018-05-18,HR,Revenue,13.61
5/18/2018,2018-05-18,NG,Revenue,95.04
5/18/2018,2018-05-18,AR,Revenue,95.92
5/18/2018,2018-05-18,DE,Revenue,90.42
5/18/2018,2018-05-18,GB,Revenue,0.38
5/18/2018,2018-05-18,US,Revenue,14.87
5/18/2018,2018-05-18,SG,Revenue,28.61
5/18/2018,2018-05-18,MY,Revenue,9.55
5/18/2018,2018-05-18,AU,Revenue,151.31
5/18/2018,2018-05-18,BG,Revenue,23.68
5/18/2018,2018-05-18,RU,Deposits,12.00
5/18/2018,2018-05-18,IN,Deposits,1.00
5/18/2018,2018-05-18,TH,Deposits,1.00
5/18/2018,2018-05-18,HR,Deposits,2.00
5/18/2018,2018-05-18,NG,Deposits,1.00
5/18/2018,2018-05-18,AR,Deposits,5.00
5/18/2018,2018-05-18,DE,Deposits,5.00
5/18/2018,2018-05-18,GB,Deposits,1.00
5/18/2018,2018-05-18,US,Deposits,2.00
5/18/2018,2018-05-18,SG,Deposits,2.00
5/18/2018,2018-05-18,MY,Deposits,1.00
5/18/2018,2018-05-18,AU,Deposits,2.00
5/18/2018,2018-05-18,BG,Deposits,3.00
5/18/2018,2018-05-18,RU,ARPPU,8.72
5/18/2018,2018-05-18,IN,ARPPU,9.50
5/18/2018,2018-05-18,TH,ARPPU,7.64
5/18/2018,2018-05-18,HR,ARPPU,6.81
5/18/2018,2018-05-18,NG,ARPPU,95.04
5/18/2018,2018-05-18,AR,ARPPU,31.97
5/18/2018,2018-05-18,DE,ARPPU,30.14
5/18/2018,2018-05-18,GB,ARPPU,0.38
5/18/2018,2018-05-18,US,ARPPU,7.44
5/18/2018,2018-05-18,SG,ARPPU,14.30
5/18/2018,2018-05-18,MY,ARPPU,9.55
5/18/2018,2018-05-18,AU,ARPPU,75.65
5/18/2018,2018-05-18,BG,ARPPU,23.68
5/18/2018,2018-05-18,RU,Depositors,6.00
5/18/2018,2018-05-18,IN,Depositors,1.00
5/18/2018,2018-05-18,TH,Depositors,1.00
5/18/2018,2018-05-18,HR,Depositors,2.00
5/18/2018,2018-05-18,NG,Depositors,1.00
5/18/2018,2018-05-18,AR,Depositors,3.00
5/18/2018,2018-05-18,DE,Depositors,3.00
5/18/2018,2018-05-18,GB,Depositors,1.00
5/18/2018,2018-05-18,US,Depositors,2.00
5/18/2018,2018-05-18,SG,Depositors,2.00
5/18/2018,2018-05-18,MY,Depositors,1.00
5/18/2018,2018-05-18,AU,Depositors,2.00
5/18/2018,2018-05-18,BG,Depositors,1.00
5/19/2018,2018-05-19,AR,Revenue,37.59
5/19/2018,2018-05-19,NG,Revenue,190.08
5/19/2018,2018-05-19,AU,Revenue,37.85
5/19/2018,2018-05-19,LV,Revenue,18.30
5/19/2018,2018-05-19,CH,Revenue,391.24
5/19/2018,2018-05-19,RU,Revenue,39.60
5/19/2018,2018-05-19,DE,Revenue,6.36
5/19/2018,2018-05-19,US,Revenue,20.66
5/19/2018,2018-05-19,OM,Revenue,23.76
5/19/2018,2018-05-19,NZ,Revenue,7.57
5/19/2018,2018-05-19,GB,Revenue,65.59
5/19/2018,2018-05-19,MX,Revenue,125.10
5/19/2018,2018-05-19,UA,Revenue,11.36
5/19/2018,2018-05-19,PK,Revenue,28.51
5/19/2018,2018-05-19,SK,Revenue,13.66
5/19/2018,2018-05-19,AR,Deposits,4.00
5/19/2018,2018-05-19,NG,Deposits,1.00
5/19/2018,2018-05-19,AU,Deposits,1.00
5/19/2018,2018-05-19,LV,Deposits,5.00
5/19/2018,2018-05-19,CH,Deposits,9.00
5/19/2018,2018-05-19,RU,Deposits,7.00
5/19/2018,2018-05-19,DE,Deposits,2.00
5/19/2018,2018-05-19,US,Deposits,1.00
5/19/2018,2018-05-19,OM,Deposits,1.00
5/19/2018,2018-05-19,NZ,Deposits,1.00
5/19/2018,2018-05-19,GB,Deposits,2.00
5/19/2018,2018-05-19,MX,Deposits,2.00
5/19/2018,2018-05-19,UA,Deposits,1.00
5/19/2018,2018-05-19,PK,Deposits,1.00
5/19/2018,2018-05-19,SK,Deposits,1.00
5/19/2018,2018-05-19,AR,ARPPU,12.53
5/19/2018,2018-05-19,NG,ARPPU,190.08
5/19/2018,2018-05-19,AU,ARPPU,37.85
5/19/2018,2018-05-19,LV,ARPPU,6.10
5/19/2018,2018-05-19,CH,ARPPU,130.41
5/19/2018,2018-05-19,RU,ARPPU,13.20
5/19/2018,2018-05-19,DE,ARPPU,6.36
5/19/2018,2018-05-19,US,ARPPU,20.66
5/19/2018,2018-05-19,OM,ARPPU,23.76
5/19/2018,2018-05-19,NZ,ARPPU,7.57
5/19/2018,2018-05-19,GB,ARPPU,32.80
5/19/2018,2018-05-19,MX,ARPPU,125.10
5/19/2018,2018-05-19,UA,ARPPU,11.36
5/19/2018,2018-05-19,PK,ARPPU,28.51
5/19/2018,2018-05-19,SK,ARPPU,13.66
5/19/2018,2018-05-19,AR,Depositors,3.00
5/19/2018,2018-05-19,NG,Depositors,1.00
5/19/2018,2018-05-19,AU,Depositors,1.00
5/19/2018,2018-05-19,LV,Depositors,3.00
5/19/2018,2018-05-19,CH,Depositors,3.00
5/19/2018,2018-05-19,RU,Depositors,3.00
5/19/2018,2018-05-19,DE,Depositors,1.00
5/19/2018,2018-05-19,US,Depositors,1.00
5/19/2018,2018-05-19,OM,Depositors,1.00
5/19/2018,2018-05-19,NZ,Depositors,1.00
5/19/2018,2018-05-19,GB,Depositors,2.00
5/19/2018,2018-05-19,MX,Depositors,1.00
5/19/2018,2018-05-19,UA,Depositors,1.00
5/19/2018,2018-05-19,PK,Depositors,1.00
5/19/2018,2018-05-19,SK,Depositors,1.00
5/20/2018,2018-05-20,RU,Revenue,7.77
5/20/2018,2018-05-20,AR,Revenue,60.65
5/20/2018,2018-05-20,US,Revenue,31.50
5/20/2018,2018-05-20,DE,Revenue,6.37
5/20/2018,2018-05-20,AU,Revenue,37.86
5/20/2018,2018-05-20,HR,Revenue,6.05
5/20/2018,2018-05-20,LV,Revenue,12.62
5/20/2018,2018-05-20,BY,Revenue,7.90
5/20/2018,2018-05-20,CH,Revenue,438.53
5/20/2018,2018-05-20,NG,Revenue,95.04
5/20/2018,2018-05-20,RU,Deposits,1.00
5/20/2018,2018-05-20,AR,Deposits,5.00
5/20/2018,2018-05-20,US,Deposits,5.00
5/20/2018,2018-05-20,DE,Deposits,2.00
5/20/2018,2018-05-20,AU,Deposits,1.00
5/20/2018,2018-05-20,HR,Deposits,1.00
5/20/2018,2018-05-20,LV,Deposits,4.00
5/20/2018,2018-05-20,BY,Deposits,4.00
5/20/2018,2018-05-20,CH,Deposits,5.00
5/20/2018,2018-05-20,NG,Deposits,1.00
5/20/2018,2018-05-20,RU,ARPPU,7.77
5/20/2018,2018-05-20,AR,ARPPU,20.22
5/20/2018,2018-05-20,US,ARPPU,15.75
5/20/2018,2018-05-20,DE,ARPPU,6.37
5/20/2018,2018-05-20,AU,ARPPU,37.86
5/20/2018,2018-05-20,HR,ARPPU,6.05
5/20/2018,2018-05-20,LV,ARPPU,4.21
5/20/2018,2018-05-20,BY,ARPPU,7.90
5/20/2018,2018-05-20,CH,ARPPU,219.27
5/20/2018,2018-05-20,NG,ARPPU,95.04
5/20/2018,2018-05-20,RU,Depositors,1.00
5/20/2018,2018-05-20,AR,Depositors,3.00
5/20/2018,2018-05-20,US,Depositors,2.00
5/20/2018,2018-05-20,DE,Depositors,1.00
5/20/2018,2018-05-20,AU,Depositors,1.00
5/20/2018,2018-05-20,HR,Depositors,1.00
5/20/2018,2018-05-20,LV,Depositors,3.00
5/20/2018,2018-05-20,BY,Depositors,1.00
5/20/2018,2018-05-20,CH,Depositors,2.00
5/20/2018,2018-05-20,NG,Depositors,1.00
5/21/2018,2018-05-21,CH,Revenue,184.23
5/21/2018,2018-05-21,BY,Revenue,3.95
5/21/2018,2018-05-21,RU,Revenue,28.45
5/21/2018,2018-05-21,DE,Revenue,47.85
5/21/2018,2018-05-21,US,Revenue,34.24
5/21/2018,2018-05-21,BG,Revenue,7.89
5/21/2018,2018-05-21,RS,Revenue,7.64
5/21/2018,2018-05-21,CH,Deposits,2.00
5/21/2018,2018-05-21,BY,Deposits,2.00
5/21/2018,2018-05-21,RU,Deposits,13.00
5/21/2018,2018-05-21,DE,Deposits,9.00
5/21/2018,2018-05-21,US,Deposits,4.00
5/21/2018,2018-05-21,BG,Deposits,1.00
5/21/2018,2018-05-21,RS,Deposits,1.00
5/21/2018,2018-05-21,CH,ARPPU,92.11
5/21/2018,2018-05-21,BY,ARPPU,3.95
5/21/2018,2018-05-21,RU,ARPPU,3.56
5/21/2018,2018-05-21,DE,ARPPU,11.96
5/21/2018,2018-05-21,US,ARPPU,8.56
5/21/2018,2018-05-21,BG,ARPPU,7.89
5/21/2018,2018-05-21,RS,ARPPU,7.64
5/21/2018,2018-05-21,CH,Depositors,2.00
5/21/2018,2018-05-21,BY,Depositors,1.00
5/21/2018,2018-05-21,RU,Depositors,8.00
5/21/2018,2018-05-21,DE,Depositors,4.00
5/21/2018,2018-05-21,US,Depositors,4.00
5/21/2018,2018-05-21,BG,Depositors,1.00
5/21/2018,2018-05-21,RS,Depositors,1.00
5/22/2018,2018-05-22,BG,Revenue,7.85
5/22/2018,2018-05-22,UA,Revenue,7.65
5/22/2018,2018-05-22,AR,Revenue,3.15
5/22/2018,2018-05-22,CH,Revenue,184.18
5/22/2018,2018-05-22,RU,Revenue,19.48
5/22/2018,2018-05-22,AU,Revenue,15.28
5/22/2018,2018-05-22,IN,Revenue,47.52
5/22/2018,2018-05-22,BY,Revenue,7.90
5/22/2018,2018-05-22,NG,Revenue,190.08
5/22/2018,2018-05-22,NZ,Revenue,38.21
5/22/2018,2018-05-22,BG,Deposits,1.00
5/22/2018,2018-05-22,UA,Deposits,2.00
5/22/2018,2018-05-22,AR,Deposits,1.00
5/22/2018,2018-05-22,CH,Deposits,2.00
5/22/2018,2018-05-22,RU,Deposits,9.00
5/22/2018,2018-05-22,AU,Deposits,1.00
5/22/2018,2018-05-22,IN,Deposits,1.00
5/22/2018,2018-05-22,BY,Deposits,4.00
5/22/2018,2018-05-22,NG,Deposits,1.00
5/22/2018,2018-05-22,NZ,Deposits,1.00
5/22/2018,2018-05-22,BG,ARPPU,7.85
5/22/2018,2018-05-22,UA,ARPPU,7.65
5/22/2018,2018-05-22,AR,ARPPU,3.15
5/22/2018,2018-05-22,CH,ARPPU,184.18
5/22/2018,2018-05-22,RU,ARPPU,3.25
5/22/2018,2018-05-22,AU,ARPPU,15.28
5/22/2018,2018-05-22,IN,ARPPU,47.52
5/22/2018,2018-05-22,BY,ARPPU,3.95
5/22/2018,2018-05-22,NG,ARPPU,190.08
5/22/2018,2018-05-22,NZ,ARPPU,38.21
5/22/2018,2018-05-22,BG,Depositors,1.00
5/22/2018,2018-05-22,UA,Depositors,1.00
5/22/2018,2018-05-22,AR,Depositors,1.00
5/22/2018,2018-05-22,CH,Depositors,1.00
5/22/2018,2018-05-22,RU,Depositors,6.00
5/22/2018,2018-05-22,AU,Depositors,1.00
5/22/2018,2018-05-22,IN,Depositors,1.00
5/22/2018,2018-05-22,BY,Depositors,2.00
5/22/2018,2018-05-22,NG,Depositors,1.00
5/22/2018,2018-05-22,NZ,Depositors,1.00
5/23/2018,2018-05-23,BG,Revenue,7.89
5/23/2018,2018-05-23,RU,Revenue,23.19
5/23/2018,2018-05-23,IT,Revenue,73.80
5/23/2018,2018-05-23,GB,Revenue,62.91
5/23/2018,2018-05-23,BY,Revenue,9.51
5/23/2018,2018-05-23,MX,Revenue,63.14
5/23/2018,2018-05-23,CH,Revenue,271.93
5/23/2018,2018-05-23,OM,Revenue,9.50
5/23/2018,2018-05-23,CZ,Revenue,7.83
5/23/2018,2018-05-23,DE,Revenue,6.39
5/23/2018,2018-05-23,RO,Revenue,7.85
5/23/2018,2018-05-23,AR,Revenue,308.95
5/23/2018,2018-05-23,NG,Revenue,9.50
5/23/2018,2018-05-23,VN,Revenue,9.55
5/23/2018,2018-05-23,BG,Deposits,1.00
5/23/2018,2018-05-23,RU,Deposits,9.00
5/23/2018,2018-05-23,IT,Deposits,2.00
5/23/2018,2018-05-23,GB,Deposits,1.00
5/23/2018,2018-05-23,BY,Deposits,5.00
5/23/2018,2018-05-23,MX,Deposits,1.00
5/23/2018,2018-05-23,CH,Deposits,3.00
5/23/2018,2018-05-23,OM,Deposits,1.00
5/23/2018,2018-05-23,CZ,Deposits,1.00
5/23/2018,2018-05-23,DE,Deposits,2.00
5/23/2018,2018-05-23,RO,Deposits,1.00
5/23/2018,2018-05-23,AR,Deposits,17.00
5/23/2018,2018-05-23,NG,Deposits,1.00
5/23/2018,2018-05-23,VN,Deposits,1.00
5/23/2018,2018-05-23,BG,ARPPU,7.89
5/23/2018,2018-05-23,RU,ARPPU,3.31
5/23/2018,2018-05-23,IT,ARPPU,36.90
5/23/2018,2018-05-23,GB,ARPPU,62.91
5/23/2018,2018-05-23,BY,ARPPU,4.75
5/23/2018,2018-05-23,MX,ARPPU,63.14
5/23/2018,2018-05-23,CH,ARPPU,90.64
5/23/2018,2018-05-23,OM,ARPPU,9.50
5/23/2018,2018-05-23,CZ,ARPPU,7.83
5/23/2018,2018-05-23,DE,ARPPU,6.39
5/23/2018,2018-05-23,RO,ARPPU,7.85
5/23/2018,2018-05-23,AR,ARPPU,77.24
5/23/2018,2018-05-23,NG,ARPPU,9.50
5/23/2018,2018-05-23,VN,ARPPU,9.55
5/23/2018,2018-05-23,BG,Depositors,1.00
5/23/2018,2018-05-23,RU,Depositors,7.00
5/23/2018,2018-05-23,IT,Depositors,2.00
5/23/2018,2018-05-23,GB,Depositors,1.00
5/23/2018,2018-05-23,BY,Depositors,2.00
5/23/2018,2018-05-23,MX,Depositors,1.00
5/23/2018,2018-05-23,CH,Depositors,3.00
5/23/2018,2018-05-23,OM,Depositors,1.00
5/23/2018,2018-05-23,CZ,Depositors,1.00
5/23/2018,2018-05-23,DE,Depositors,1.00
5/23/2018,2018-05-23,RO,Depositors,1.00
5/23/2018,2018-05-23,AR,Depositors,4.00
5/23/2018,2018-05-23,NG,Depositors,1.00
5/23/2018,2018-05-23,VN,Depositors,1.00
5/24/2018,2018-05-24,AR,Revenue,308.13
5/24/2018,2018-05-24,EC,Revenue,19.01
5/24/2018,2018-05-24,CH,Revenue,499.93
5/24/2018,2018-05-24,IT,Revenue,33.32
5/24/2018,2018-05-24,DE,Revenue,66.24
5/24/2018,2018-05-24,OM,Revenue,95.04
5/24/2018,2018-05-24,TR,Revenue,7.99
5/24/2018,2018-05-24,RU,Revenue,45.74
5/24/2018,2018-05-24,IL,Revenue,95.04
5/24/2018,2018-05-24,LV,Revenue,3.21
5/24/2018,2018-05-24,VN,Revenue,104.59
5/24/2018,2018-05-24,CR,Revenue,5.73
5/24/2018,2018-05-24,UY,Revenue,7.64
5/24/2018,2018-05-24,IQ,Revenue,15.28
5/24/2018,2018-05-24,AU,Revenue,114.40
5/24/2018,2018-05-24,BY,Revenue,6.47
5/24/2018,2018-05-24,US,Revenue,32.43
5/24/2018,2018-05-24,AR,Deposits,12.00
5/24/2018,2018-05-24,EC,Deposits,1.00
5/24/2018,2018-05-24,CH,Deposits,7.00
5/24/2018,2018-05-24,IT,Deposits,1.00
5/24/2018,2018-05-24,DE,Deposits,11.00
5/24/2018,2018-05-24,OM,Deposits,1.00
5/24/2018,2018-05-24,TR,Deposits,1.00
5/24/2018,2018-05-24,RU,Deposits,10.00
5/24/2018,2018-05-24,IL,Deposits,1.00
5/24/2018,2018-05-24,LV,Deposits,1.00
5/24/2018,2018-05-24,VN,Deposits,2.00
5/24/2018,2018-05-24,CR,Deposits,1.00
5/24/2018,2018-05-24,UY,Deposits,1.00
5/24/2018,2018-05-24,IQ,Deposits,2.00
5/24/2018,2018-05-24,AU,Deposits,2.00
5/24/2018,2018-05-24,BY,Deposits,2.00
5/24/2018,2018-05-24,US,Deposits,4.00
5/24/2018,2018-05-24,AR,ARPPU,61.63
5/24/2018,2018-05-24,EC,ARPPU,19.01
5/24/2018,2018-05-24,CH,ARPPU,99.99
5/24/2018,2018-05-24,IT,ARPPU,33.32
5/24/2018,2018-05-24,DE,ARPPU,22.08
5/24/2018,2018-05-24,OM,ARPPU,95.04
5/24/2018,2018-05-24,TR,ARPPU,7.99
5/24/2018,2018-05-24,RU,ARPPU,7.62
5/24/2018,2018-05-24,IL,ARPPU,95.04
5/24/2018,2018-05-24,LV,ARPPU,3.21
5/24/2018,2018-05-24,VN,ARPPU,52.30
